t,x,y
868,39.38,0.798
869,39.38,0.798
870,39.38,0.798
871,39.38,0.798
872,39.38,0.798
873,39.38,0.798
874,39.38,0.798
875,39.38,0.798
876,39.38,0.798
877,39.38,0.798
878,39.38,0.798
879,39.38,0.798
880,39.38,0.798
881,39.38,0.798
882,39.38,0.798
883,39.38,0.798
884,39.38,0.798
885,39.38,0.798
886,39.38,0.798
887,39.38,0.798
888,39.38,0.798
889,39.38,0.798
890,39.38,0.798
891,39.38,0.798
892,39.38,0.798
893,39.38,0.798
894,39.38,0.798
895,39.38,0.798
896,39.38,0.798
897,39.38,0.798
898,39.38,0.798
899,39.38,0.798
900,39.38,0.798
901,39.38,0.798
902,39.38,0.798
903,39.38,0.798
904,39.38,0.798
905,39.38,0.798
906,39.38,0.798
907,39.38,0.798
908,39.38,0.798
909,39.38,0.798
910,39.38,0.798
911,39.38,0.798
912,39.38,0.798
913,39.38,0.798
914,39.38,0.798
915,39.38,0.798
916,39.38,0.798
917,39.38,0.798
918,39.38,0.798
919,39.38,0.798
920,39.38,0.798
921,39.38,0.798
922,39.38,0.798
923,39.38,0.798
924,39.38,0.798
925,39.38,0.798
926,39.38,0.798
927,39.38,0.798
928,39.38,0.798
929,39.38,0.798
930,39.38,0.798
931,39.38,0.798
932,39.38,0.798
933,39.38,0.798
934,39.38,0.798
935,39.38,0.798
936,39.38,0.798
937,39.38,0.798
938,39.38,0.798
939,39.38,0.798
940,39.38,0.798
941,39.38,0.798
942,39.38,0.798
943,39.38,0.798
944,39.38,0.798
945,39.38,0.798
946,39.38,0.798
947,39.38,0.798
948,39.38,0.798
949,39.38,0.798
950,39.38,0.798
951,39.38,0.798
952,39.38,0.798
953,39.38,0.798
954,39.38,0.798
955,39.38,0.798
956,39.38,0.798
957,39.38,0.798
958,39.38,0.798
959,39.38,0.798
960,39.38,0.798
961,39.38,0.798
962,39.38,0.798
963,39.38,0.798
964,39.38,0.798
965,39.38,0.798
966,39.38,0.798
967,39.38,0.798
968,39.38,0.798
969,39.38,0.798
970,39.38,0.798
971,39.38,0.798
972,39.38,0.798
973,39.38,0.798
974,39.38,0.798
975,39.38,0.798
976,39.38,0.798
977,39.38,0.798
978,39.38,0.798
979,39.38,0.798
980,39.38,0.798
981,39.38,0.798
982,39.38,0.798
983,39.38,0.798
984,39.38,0.798
985,39.38,0.798
986,39.38,0.798
987,39.38,0.798
988,39.38,0.798
989,39.38,0.798
