t,x,y
1436,58.11,0.684
1437,58.11,0.684
1438,58.11,0.684
1439,58.11,0.684
1440,58.11,0.684
1441,58.11,0.684
1442,58.11,0.684
1443,58.11,0.684
1444,58.11,0.684
1445,58.11,0.684
1446,58.11,0.684
1447,58.11,0.684
1448,58.11,0.684
1449,58.11,0.684
1450,58.11,0.684
1451,58.11,0.684
1452,58.11,0.684
1453,58.11,0.684
1454,58.11,0.684
1455,58.11,0.684
1456,58.11,0.684
1457,58.11,0.684
1458,58.11,0.684
1459,58.11,0.684
1460,58.11,0.684
1461,58.11,0.684
1462,58.11,0.684
1463,58.11,0.684
1464,58.11,0.684
1465,58.11,0.684
1466,58.11,0.684
1467,58.11,0.684
1468,58.11,0.684
1469,58.11,0.684
1470,58.11,0.684
1471,58.11,0.684
1472,58.11,0.684
1473,58.11,0.684
1474,58.11,0.684
1475,58.11,0.684
1476,58.11,0.684
1477,58.11,0.684
1478,58.11,0.684
1479,58.11,0.684
1480,58.11,0.684
1481,58.11,0.684
1482,58.11,0.684
1483,58.11,0.684
1484,58.11,0.684
1485,58.11,0.684
1486,58.11,0.684
1487,58.11,0.684
1488,58.11,0.684
1489,58.11,0.684
1490,58.11,0.684
1491,58.11,0.684
1492,58.11,0.684
1493,58.11,0.684
1494,58.11,0.684
1495,58.11,0.684
1496,58.11,0.684
1497,58.11,0.684
1498,58.11,0.684
1499,58.11,0.684
1500,58.11,0.684
1501,58.11,0.684
1502,58.11,0.684
